company_name,description,sectors,regions,backed,index_team,founders,ticker_symbol,company_profile_url,company_url,image_url,featured_content_urls,source_url,scraped_at
ApplyBoard Inc.,None,Business Applications,,,Shardul Shah,Martin Basiri; Meti Basiri,,https://www.indexventures.com/companies/applyboard-inc/,https://www.applyboard.com/,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/accessing-international-education-just-got-easier/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Apron,"Apron enables business owners and accountants to sort, pay and reconcile invoices in seconds – flipping the payment experience from obstructing business to boosting it. With seamless onboarding, easy integration with existing tools and instant reconciliation, Apron frees up small businesses from the pain of payments, so they can keep everything else moving forward.",Fintech,Europe,,Jan Hammer; Julia Andre,Bogdan Uzbekov,,https://www.indexventures.com/companies/apron/,https://getapron.com/,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/the-perfect-fit-how-apron-tailors-finance-for-small-businesses/; https://www.indexventures.com/perspectives/relationship/apron/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Argent,The most simple and secure smart wallet for crypto.,Fintech,Europe,backed at Seed (all),,Itamar Lesuisse; Gerald Goldstein; Julien Niset,,https://www.indexventures.com/companies/argent/,https://www.argent.xyz,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Arista Networks,"Arista Networks delivers software driven cloud networking solutions for large data center and high-performance computing environments. With more than two million cloud networking ports being deployed worldwide, Arista delivers a portfolio of 1/10/40 and 100GbE products that redefine network architectures, bring extensibility to networking, and dramatically change the price/performance of data center networks.",Data,North America,,Mike Volpi,Jayshree Ullal; Andy Bechtolsheim; David Cheriton; Kenneth Duda,NYSE:ANET,https://www.indexventures.com/companies/arista-networks/,http://arista.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Arondite,AI to power the autonomous age,AI/ML,,,Hannah Seal; Bastian Hasslinger; Stephane Kurgan,Will Blyth; Rob Underhill,,https://www.indexventures.com/companies/aronditecom/,http://arondite.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/arondite-raises-12m-to-unlock-safe-scalable-human-machine-teaming-with-ai/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
ArthurAI,"Maximize performance, minimize risk.",AI/ML,,backed at Seed; backed at Seed (all),Mike Volpi,Adam Wenchel; John Dickerson; Liz Sullivan; Priscilla Alexander,,https://www.indexventures.com/companies/arthurai/,http://arthur.ai,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/arthurai-missing-piece-modern-ai-stack/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Ascend,The modern insurance payments platform,Fintech,North America,,,Andrew Wynn; Praveen Chekuri,,https://www.indexventures.com/companies/ascend/,https://useascend.com/,https://www.indexventures.com/media/images/ascend.2e16d0ba.fill-1200x630.format-png.png,,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
ASOS,ASOS is a global multi-channel fashion and beauty destination visited by millions of twenty-something shoppers and fashion-lovers every day.,Retail,Europe,,Dominique Vidal,Nick Robertson; Quentin Griffiths,LSE:ASC,https://www.indexventures.com/companies/asos/,http://asos.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Astelia,Astelia is the only platform that reveals true vulnerability exposure through reachability analysis.,Security,,,Juriaan Duizendstraal,Alon Noy; Nadav Ostrovsky; Roy Rajwan,,https://www.indexventures.com/companies/astelia/,http://astelia.io,https://www.indexventures.com/media/images/Astelia_-_founders_pho.2e16d0ba.fill-1200x630.format-png.png,https://www.indexventures.com/perspectives/astelia-raises-35m-to-turn-exposure-management-from-guesswork-into-ai-powered-precision/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Atlantic Money,"With a flat £3 fee, zero FX markup, and an app designed just for you, moving money across borders has never been so easy.",,Europe,backed at Seed (all),,Neeraj Baid; Patrick Kavanagh,,https://www.indexventures.com/companies/atlantic-money/,https://atlantic.money/,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Atlar,"Atlar is the AI-native treasury platform for modern finance teams. It unifies payments, cash management, forecasting, and investments in one place—with real-time connections to banks, ERPs, and finance tools.",Fintech,Europe,backed at Seed (all),Sofia Dolfe,Joel Nordström; Joel Wagmark; Johannes Elgh,,https://www.indexventures.com/companies/atlar/,https://www.atlar.com/,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/scaling-through-chaos-in-the-age-of-ai/; https://www.indexventures.com/perspectives/relationship/atlar/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
AttackIQ,AttackIQ offers the first live remote testing platform that continuously challenges your security assumptions.,Security,North America,,Shardul Shah,Stephan Chenette,,https://www.indexventures.com/companies/attackiq/,http://attackiq.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/attackiq-secures-176-million-in-series-b-financing/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Augment,The AI-powered coding assistant.,AI/ML,,,Shardul Shah,Scott Dietzen; Guy Gur-Ari; Igor Ostrovsky,,https://www.indexventures.com/companies/augment/,https://www.augmentcode.com/,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Aurora,"Aurora delivers the benefits of self-driving technology safely, quickly, and broadly.",AI/ML,North America,,Mike Volpi,Chris Urmson; Drew Bagnell; Sterling Anderson,,https://www.indexventures.com/companies/aurora/,http://aurora.tech,https://www.indexventures.com/media/images/small_Aurora_-_Chris_U.2e16d0ba.fill-1200x630.format-png.png,https://www.indexventures.com/perspectives/candid-with-index-in-conversation-with-auroras-chris-urmson/; https://www.indexventures.com/perspectives/relationship/aurora/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Auxmoney,"auxmoney is a leading digital-lending platform for consumer credit in Europe. Through AI-powered risk models and truly digital processes, auxmoney improves access to affordable credit and thus promotes financial inclusion.",Fintech,Europe,backed at Seed (all),Neil Rimer,Philipp Kriependorf; Raffael Johnen; Philip Kamp,,https://www.indexventures.com/companies/auxmoney/,http://auxmoney.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Backbone,"Next-level play, now in your hands.",Entertainment,,,,Maneet Khaira,,https://www.indexventures.com/companies/backbone/,https://playbackbone.com/,https://www.indexventures.com/media/images/HeroAsset.2e16d0ba.fill-1200x630.format-png.png,https://www.indexventures.com/perspectives/game-on-short-term-slowdown-long-term-play/; https://www.indexventures.com/perspectives/relationship/backbone/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
BallerTV,"Featuring live streams, replays, and highlights of top amateur sporting events.",Entertainment,,,Danny Rimer,Aaron Hawkey; Rob Angarita; Sandeep Hingorani,,https://www.indexventures.com/companies/ballertv/,http://baller.tv,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Beam,"Make part of your spending go to nonprofits you choose, at no extra cost to you.",Business Applications,,,,Alex Sadhu; Viveka Hulyalkar,,https://www.indexventures.com/companies/beam/,https://beamimpact.com/,https://www.indexventures.com/media/images/Beam.2e16d0ba.fill-1200x630.format-png.png,https://www.indexventures.com/perspectives/the-infrastructure-of-impactful-commerce/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Beamery,Beamery is a provider of recruiting software that transforms the way companies hire the best talent.,Business Applications; Talent,Europe,,Jan Hammer; Hannah Seal,Abakar Saidov; Michael Paterson; Sultan Saidov,,https://www.indexventures.com/companies/beamery/,http://www.beamery.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/beamery-raises-50-million-in-series-d-funding-to-help-businesses-make-more-agile-and-effective-decisions-on-talent/; https://www.indexventures.com/perspectives/relationship/beamery/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Beauty Pie,Beauty Pie is the first luxury beauty product buyers’ club.,Retail,Europe,,Danny Rimer; Hannah Seal,Kevin Cornils; Marcia Kilgore,,https://www.indexventures.com/companies/beauty-pie/,http://www.beautypie.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/beauty-pie-raises-100m-in-series-b-funding-round/; https://www.indexventures.com/perspectives/relationship/beauty-pie/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Because,"Because is a social, community centric, personal care brand for older adults. We empower the older generation by enabling their contributions to product innovation. Getting feedback first hand, we deliver constant product customization directly to their doorsteps.",Retail,,,Mike Volpi,Alexi Suvacioglu; Luca Gualco,,https://www.indexventures.com/companies/because/,http://becausemarket.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Behavox,Behavox is an AI-driven platform that transforms behavior in the financial workplace.,Fintech,Europe,,Jan Hammer,Roman Zelov,,https://www.indexventures.com/companies/behavox/,http://behavox.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Betfair,"Founded in 1999, Betfair pioneered the first successful Betting Exchange. Today it provides a full range of sports betting and gaming products to 1m customers. Betfair is one of the largest online betting and gaming operators in the UK market and has a global reach, with customers in more than 100 countries.",Entertainment,Europe,,Neil Rimer; Danny Rimer,Andrew Black; Edward Wray,LSE:BET,https://www.indexventures.com/companies/betfair/,http://betfair.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Bigger Games,"Bigger Games is an Istanbul-based mobile gaming company founded by three former team members of Peak Games, building a world-class studio for casual puzzle games.",Entertainment,Asia,backed at Seed; backed at Seed (all),Sofia Dolfe; Stephane Kurgan,Hakan Ulvan,,https://www.indexventures.com/companies/bigger-games/,https://biggergames.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/fun-is-a-feeling-building-emotion-engines-for-the-next-wave-of-mobile-gaming/; https://www.indexventures.com/perspectives/relationship/bigger-games/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Big Health,"Big Health uses tracked data to create highly personalized behavioural medicine programmes, all delivered via the web and mobile to the highest standards of clinical evidence. Its first product, Sleepio, is a digital sleep improvement programme which uses clinically proven Cognitive Behavioural Therapy (CBT) techniques to help patients overcome even long term poor sleep.",Healthcare,Europe; North America,,Neil Rimer,Peter Hames; Colin Espie,,https://www.indexventures.com/companies/big-health/,http://bighealth.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/big-health-raises-12m-to-bring-evidence-based-digital-medicine-to-millions/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
